2.000000000000000111e-01,9.000000000000000222e-01
2.943397969362133715e-01,8.668337111808688267e-01
3.848889914398049839e-01,8.243973662068877495e-01
4.712401440076040560e-01,7.739644558188020218e-01
5.532986878557306643e-01,7.168120684537488962e-01
6.314289648640940555e-01,6.543968474367855004e-01
7.063254810395628303e-01,5.881359097375818967e-01
7.783359888775496227e-01,5.187494070089153642e-01
8.470563853339486693e-01,4.461029541645036844e-01
9.119375096350039733e-01,3.700080153746537759e-01
9.731177589178959808e-01,2.909069591384492171e-01
1.032036403496418231e+00,2.101072479939792570e-01
1.092286126247481892e+00,1.302951504872732202e-01
1.161270934283853862e+00,5.789973447089190317e-02
1.249002299773823488e+00,9.907990292696552959e-03
1.348493647762084802e+00,-1.653247266352672606e-04
1.448493488891356762e+00,1.292824067609528687e-05
1.548493487815868264e+00,-1.737969037429138594e-06
1.648493487794440826e+00,3.321707933932471231e-07
1.748493487793581380e+00,-8.244832469527477454e-08
1.848493487793523515e+00,2.519840388025710436e-08
1.948493487793517609e+00,-9.155133334457283151e-09
2.048493487793516810e+00,3.856680610114422231e-09
2.148493487793516454e+00,-1.848812766109173267e-09
2.248493487793516543e+00,9.941274818157773552e-10
2.348493487793516632e+00,-5.926953368797212397e-10
2.448493487793516721e+00,3.880604567502885979e-10
2.548493487793516810e+00,-2.768655044365709204e-10
2.648493487793516898e+00,2.135621384896305032e-10
2.748493487793516987e+00,-1.774188771628308502e-10
2.848493487793517076e+00,1.579370746433535544e-10
2.948493487793517165e+00,-1.496598857710665748e-10
3.048493487793517254e+00,1.509030294994937634e-10
3.148493487793517343e+00,-1.609851287965153825e-10
3.248493487793517431e+00,1.815493483885516729e-10
3.348493487793517520e+00,-2.152289059853566976e-10
3.448493487793517609e+00,2.680256224116210189e-10
3.548493487793517698e+00,-3.497434758202558652e-10
3.648493487793517787e+00,4.766691626511892918e-10
3.748493487793517875e+00,-6.786591952472306813e-10
3.848493487793517964e+00,1.006435735467713784e-09
3.948493487793518053e+00,-1.552753525807901851e-09
4.048493487793518142e+00,2.487640878090748544e-09
4.148493487793517787e+00,-4.133710762897939866e-09
4.248493487793517431e+00,7.115341150869864697e-09
4.348493487793515300e+00,-1.267209632989094254e-08
4.448493487793508727e+00,2.332291537567166457e-08
4.548493487793486167e+00,-4.431546449737088346e-08
4.648493487793400547e+00,8.684732626945253746e-08
4.748493487793056467e+00,-1.753808321784103908e-07
4.848493487791598611e+00,3.646330245990329379e-07
4.948493487785048828e+00,-7.798713229408419380e-07
5.048493487753938247e+00,1.714536977040149618e-06
5.148493487597904483e+00,-3.871767542854365848e-06
5.248493486772776606e+00,8.974462744971551623e-06
5.348493482178487746e+00,-2.133820433198439526e-05
5.448493455278849318e+00,5.200978100073110397e-05
5.548493289866025968e+00,-1.298762750257090629e-04
5.648492222850537203e+00,3.320782241627331629e-04
5.748485011346090801e+00,-8.688584450351632569e-04
5.848434032197804555e+00,2.323825501683573005e-03
5.948059262088771781e+00,-6.325658250072580327e-03
6.045296976210656759e+00,1.701587024209385429e-02
6.128967178122746162e+00,-3.774997049819076717e-02
6.185471332747334294e+00,4.475627478154949740e-02
6.235306366995316374e+00,-4.194129935696056660e-02
6.287246800638455646e+00,4.351156105720365569e-02
6.337537255649229984e+00,-4.292263434490140722e-02
6.388045659106890817e+00,4.338438263609602913e-02
6.437881158568449891e+00,-4.331292408918217124e-02
6.487502647502228825e+00,4.350704962651769786e-02
6.536690707146278534e+00,-4.355921702396754053e-02
6.585569750521893972e+00,4.368090630632532473e-02
6.634086401768495733e+00,-4.376127202779239028e-02
6.682279765495708013e+00,4.385950001090063027e-02
6.730139599581528742e+00,-4.394389560269588296e-02
6.777681749667546995e+00,4.403191905791691702e-02
6.824907561596435634e+00,-4.411411141230469485e-02
6.871826006277245824e+00,4.419590811398533409e-02
6.918441505830701388e+00,-4.427439877698093745e-02
6.964760728871796758e+00,4.435138515111339969e-02
7.010788779237371315e+00,-4.442596882806367636e-02
7.056531376046917714e+00,4.449880183298040442e-02
7.101993614180379666e+00,-4.456962637756133744e-02
7.147180694397916589e+00,4.463871281454483836e-02
7.192097507292489311e+00,-4.470601237611194351e-02
7.236748889189196454e+00,4.477166134596490682e-02
7.281139479797861469e+00,-4.483567912017064755e-02
7.325273817064854143e+00,4.489815103325233564e-02
7.369156288709438840e+00,-4.495911735591152231e-02
7.412791170268348218e+00,4.501864162562745769e-02
7.456182609882739953e+00,-4.507676873578120996e-02
7.499334645383019193e+00,4.513355125136127993e-02
7.542251200963766777e+00,-4.518903317293767458e-02
7.584936096328108057e+00,4.524326032742217313e-02
7.627393047570206974e+00,-4.529627408283441042e-02
7.669625672954566653e+00,4.534811544649235832e-02
7.711637495308355739e+00,-4.539882269752251037e-02
7.753431946314312206e+00,4.544843298535811843e-02
7.795012369266610008e+00,-4.549698156154479561e-02
7.836382022481912735e+00,4.554450235016228171e-02
