6.615612164406486917e-01,6.557243845626297141e-01,6.497419254951961598e-01,6.436092295688485843e-01,6.373215140855599259e-01,6.308738155331379271e-01,6.242609813157755649e-01,6.174776609579759601e-01,6.105182967357317692e-01,6.033771136855250461e-01,5.960481089382816400e-01,5.885250403215358528e-01,5.808014141681567821e-01,5.728704722627075974e-01,5.647251778450919080e-01,5.563582005721654511e-01,5.477619003062560443e-01,5.389283095474692864e-01,5.298491142423611411e-01,5.205156325683617524e-01,5.109187910876515915e-01,5.010490973532208958e-01,4.908966075907649773e-01,4.804508874170576593e-01,4.697009626219323941e-01,4.586352557606290237e-01,4.472415026030062135e-01,4.355066403149763232e-01,4.234166566215481486e-01,4.109563862772188658e-01,3.981092383800329260e-01,3.848568363377616874e-01,3.711785534138809517e-01,3.570509339687292227e-01,3.424470093136491311e-01,3.273355566855566945e-01,3.116804247294659991e-01,2.954401806119705265e-01,2.785685513212946551e-01,2.610164653570817839e-01,2.427369615610270315e-01,2.236947534923200420e-01,2.038825612587321090e-01,1.833458194730340218e-01,1.622149408630557677e-01,1.407388093934431039e-01,1.193050439974455701e-01,9.842657894215789405e-02,7.867960540847906969e-02,6.060073896825007855e-02,4.458031433864055593e-02,3.079804592344529898e-02,1.922405865915359502e-02,9.671892487953002299e-03,1.870297107523724231e-03,-4.474471077145871119e-03,-9.638019885963775707e-03,-1.385799793509265992e-02,-1.732873905140367571e-02,-2.020388390488669916e-02,-2.260236575789422581e-02,-2.461510721907993193e-02,-2.631116452519215859e-02,-2.774286524748095090e-02,-2.894989054280142776e-02,-2.996242321938993175e-02,-3.080353263033640959e-02,-3.149096288157805790e-02,-3.203846626310186130e-02,-3.245679520345624847e-02,-3.275443998392863626e-02,-3.293817798223783871e-02,-3.301348343131436935e-02,-3.298483393490896781e-02,-3.285594046923756562e-02,-3.262992056791082923e-02,-3.230942921556927139e-02,-3.189675817969016280e-02,-3.139391172417702047e-02,-3.080266460113728622e-02,-3.012460670969328846e-02,-2.936117769752852324e-02,-2.851369395650069083e-02,-2.758336985127057134e-02,-2.657133456359862811e-02,-2.547864559392220424e-02,-2.430629970626399516e-02,-2.305524191049317106e-02,-2.172637293136725489e-02,-2.032055550466938670e-02,-1.883861975829648899e-02,-1.728136787374865563e-02,-1.564957817620499930e-02,-1.394400876547649895e-02,-1.216540077298866943e-02,-1.031448130925395439e-02,-8.391966137470230347e-03,-6.398562195401240327e-03,-4.334969763222289336e-03,-2.201884628225828436e-03
6.670385182674352098e-01,6.612924018427697170e-01,6.554029059790758005e-01,6.493655035278809162e-01,6.431754993976326329e-01,6.368280232601271074e-01,6.303180218266106749e-01,6.236402506555406289e-01,6.167892654511770711e-01,6.097594128096288646e-01,6.025448203668122282e-01,5.951393863009879492e-01,5.875367681411044485e-01,5.797303708303506165e-01,5.717133339915345669e-01,5.634785183349464432e-01,5.550184911373288177e-01,5.463255106971638408e-01,5.373915096285126758e-01,5.282080767805301669e-01,5.187664374441829374e-01,5.090574313044338162e-01,4.990714872779909994e-01,4.887985938922042584e-01,4.782282631424890074e-01,4.673494847294890064e-01,4.561506661231562454e-01,4.446195519236935123e-01,4.327431133983480338e-01,4.205073958375884491e-01,4.078973076043256318e-01,3.948963308421097329e-01,3.814861306939726360e-01,3.676460394432023993e-01,3.533523977241948000e-01,3.385777530592781193e-01,3.232899569556334507e-01,3.074512826961764422e-01,2.910178329487742022e-01,2.739397559426265949e-01,2.561631830240851393e-01,2.376353617272032870e-01,2.183151215075881391e-01,1.981912677563270053e-01,1.773109633663101370e-01,1.558171877476990930e-01,1.339874154243883564e-01,1.122553683518689588e-01,9.119066941297557238e-02,7.142000383942574693e-02,5.350420223228331135e-02,3.782052658977697046e-02,2.450405328060797916e-02,1.346654806244392509e-02,4.467703971689562965e-03,-2.802695353191503400e-03,-8.660707856152784212e-03,-1.339087197523241776e-02,-1.723103467405934924e-02,-2.037100013131283582e-02,-2.295790527397707087e-02,-2.510383036813477325e-02,-2.689332446406418609e-02,-2.838989135560982674e-02,-2.964120212208869176e-02,-3.068312223620119766e-02,-3.154275202507177134e-02,-3.224069190673875540e-02,-3.279271793101744270e-02,-3.321101705104484436e-02,-3.350509713175234272e-02,-3.368245796579538709e-02,-3.374908707004899144e-02,-3.370982702937574960e-02,-3.356864855292526761e-02,-3.332885417521382065e-02,-3.299323080872085256e-02,-3.256416446744339610e-02,-3.204372692979053083e-02,-3.143374152547370737e-02,-3.073583334677510576e-02,-2.995146780635807304e-02,-2.908198045240080465e-02,-2.812860020718033205e-02,-2.709246764504750007e-02,-2.597464951794152543e-02,-2.477615043340599538e-02,-2.349792236401751153e-02,-2.214087249817639491e-02,-2.070586981565356727e-02,-1.919375067631357012e-02,-1.760532363904960401e-02,-1.594137367427022473e-02,-1.420266589282476524e-02,-1.238994888378445666e-02,-1.050395773053623000e-02,-8.545416757145766345e-03,-6.515042016332343866e-03,-4.413543745538482319e-03,-2.241628218622332760e-03
6.724520137966243372e-01,6.667951689625060130e-01,6.609971268781016374e-01,6.550534379517309880e-01,6.489594892657589709e-01,6.427104977327892099e-01,6.363015028719530841e-01,6.297273591715477625e-01,6.229827280015993729e-01,6.160620690376332753e-01,6.089596311550298235e-01,6.016694427525250966e-01,5.941853014633424745e-01,5.865007632136709503e-01,5.786091305900411541e-01,5.705034404794168124e-01,5.621764509465115855e-01,5.536206273092902919e-01,5.448281273606787600e-01,5.357907856536299196e-01,5.265000967046995495e-01,5.169471968579186782e-01,5.071228443557915799e-01,4.970173968448566293e-01,4.866207850391937040e-01,4.759224804956485588e-01,4.649114543151426915e-01,4.535761219471199923e-01,4.419042669955992597e-01,4.298829338658830546e-01,4.174982751615738952e-01,4.047353349890510099e-01,3.915777440948760013e-01,3.780072979653089638e-01,3.640033866166793031e-01,3.495422485838874938e-01,3.345960384493589790e-01,3.191317391049607322e-01,3.031100367505318305e-01,2.864844399925078333e-01,2.692012102941480078e-01,2.512011358165450736e-01,2.324248643935639680e-01,2.128243531532129640e-01,1.923836323734883225e-01,1.711515239865747662e-01,1.492853096418295666e-01,1.270955222384149708e-01,1.050689574525485726e-01,8.383888455038160381e-02,6.408511784281606394e-02,4.638800257221649403e-02,3.110116195178129136e-02,1.830381290005060613e-02,7.842239137720120878e-03,-5.794033506715879408e-04,-7.308098371097937820e-03,-1.267843643400799053e-02,-1.698017840550478108e-02,-2.044847627875098078e-02,-2.326664556644501836e-02,-2.557413510067731849e-02,-2.747553770294573067e-02,-2.904874776974399053e-02,-3.035164516537259410e-02,-3.142728737492640756e-02,-3.230782249139493856e-02,-3.301738753166925944e-02,-3.357423494785706508e-02,-3.399228579484599166e-02,-3.428226258251215741e-02,-3.445251611543967418e-02,-3.450963018713962271e-02,-3.445886507089290784e-02,-3.430448388572776564e-02,-3.404999367299921947e-02,-3.369832419088181208e-02,-3.325196108604927536e-02,-3.271304553816396787e-02,-3.208344918707489724e-02,-3.136483078097263011e-02,-3.055867926631038178e-02,-2.966634679223538462e-02,-2.868907419182686186e-02,-2.762801083589221801e-02,-2.648423026527672169e-02,-2.525874264656209622e-02,-2.395250482896437230e-02,-2.256642858225148263e-02,-2.110138744825413096e-02,-1.955822252895923069e-02,-1.793774745232312728e-02,-1.624075269589737164e-02,-1.446800940264970914e-02,-1.262027278917454004e-02,-1.069828522078796092e-02,-8.702778991777716799e-03,-6.634478953846968501e-03,-4.494104811672055590e-03,-2.282373230643756131e-03
6.778024918460090475e-01,6.722335242629847718e-01,6.665254799422819509e-01,6.606739822003566687e-01,6.546744951973066939e-01,6.485223175017702513e-01,6.422125753237817314e-01,6.357402153861042571e-01,6.290999974017614793e-01,6.222864861229717715e-01,6.152940429248252574e-01,6.081168168859802936e-01,6.007487353290015264e-01,5.931834937848579070e-01,5.854145453501595764e-01,5.774350894117172839e-01,5.692380597210355830e-01,5.608161118097845232e-01,5.521616097441079951e-01,5.432666122154833355e-01,5.341228579505528096e-01,5.247217503780192693e-01,5.150543413953423411e-01,5.051113138982563644e-01,4.948829624234648561e-01,4.843591707390391132e-01,4.735293844023519827e-01,4.623825750640685461e-01,4.509071914684374960e-01,4.390910894951888244e-01,4.269214300086238145e-01,4.143845285621789998e-01,4.014656351179655136e-01,3.881486151480814106e-01,3.744154966635407922e-01,3.602458428839231952e-01,3.456159114717766156e-01,3.304975761015956914e-01,3.148570281585709729e-01,2.986533687758644584e-01,2.818373821380021349e-01,2.643511074707993735e-01,2.461293744464762012e-01,2.271052988547037910e-01,2.072228031625816813e-01,1.864601104986651769e-01,1.648676040880087401e-01,1.426189481767821121e-01,1.200630958919654961e-01,9.774810728921699832e-02,7.637853361745342018e-02,5.668908914906703456e-02,3.927259972235094820e-02,2.444616350157161749e-02,1.222110466122620226e-02,2.371926702932857216e-03,-5.452927065917919335e-03,-1.163372045581164554e-02,-1.651907921930165224e-02,-2.040005658999768934e-02,-2.350627839118604734e-02,-2.601278590171324234e-02,-2.805034205017131049e-02,-2.971557591867636516e-02,-3.107956578987253887e-02,-3.219458068678865414e-02,-3.309916447992317101e-02,-3.382188331916957669e-02,-3.438405340202844995e-02,-3.480171424106098810e-02,-3.508705295477779207e-02,-3.524943262542711009e-02,-3.529613620638050175e-02,-3.523290623070898797e-02,-3.506433776053269336e-02,-3.479416561082607218e-02,-3.442547517643204658e-02,-3.396085786770078330e-02,-3.340252624348937632e-02,-3.275239971780158355e-02,-3.201216870882239718e-02,-3.118334294432360473e-02,-3.026728808751348587e-02,-2.926525372800015817e-02,-2.817839497079575178e-02,-2.700778926528470819e-02,-2.575444968424794173e-02,-2.441933554639880849e-02,-2.300336104302705409e-02,-2.150740235767761160e-02,-1.993230364090829709e-02,-1.827888210826099369e-02,-1.654793245997618345e-02,-1.474023076931848739e-02,-1.285653794806197736e-02,-1.089760286770435557e-02,-8.864165201267055344e-03,-6.756958004300955833e-03,-4.576710196516774534e-03,-2.324148564594785693e-03
6.830907020091667725e-01,6.776082642908495268e-01,6.719888124071069502e-01,6.662280382454981442e-01,6.603214782796296145e-01,6.542645075019690726e-01,6.480523330702613327e-01,6.416799876423634474e-01,6.351423223715035871e-01,6.284339995311650773e-01,6.215494847365283793e-01,6.144830387278598094e-01,6.072287086809080581e-01,5.997803190109699534e-01,5.921314616411654796e-01,5.842754857125675994e-01,5.762054867244519318e-01,5.679142951073736789e-01,5.593944642493472452e-01,5.506382580142497041e-01,5.416376378070535402e-01,5.323842492447563579e-01,5.228694084704115230e-01,5.130840880771270207e-01,5.030189024532414344e-01,4.926640920634784981e-01,4.820095056640316677e-01,4.710445785984842537e-01,4.597583039829830076e-01,4.481391915637222834e-01,4.361752060743014914e-01,4.238536727646255442e-01,4.111611321640453731e-01,3.980831189421660810e-01,3.846038311056750314e-01,3.707056465255813560e-01,3.563684359706935090e-01,3.415686197412428626e-01,3.262779269756302947e-01,3.104618579942090006e-01,2.940779474950774297e-01,2.770741252786200759e-01,2.593878428090804489e-01,2.409472771378683431e-01,2.216769355211841708e-01,2.015113375099244486e-01,1.804216620868309140e-01,1.584597268707784168e-01,1.358180948130541243e-01,1.128906075419927879e-01,9.029621474138195547e-02,6.881898790984788961e-02,4.924893310442812755e-02,3.218139515038927201e-02,1.788163074553835927e-02,6.280662434211186328e-03,-2.923719079419474440e-03,-1.013716155766767463e-02,-1.576843031329150380e-02,-2.017510358958626154e-02,-2.364551317652285878e-02,-2.640108592517129496e-02,-2.860702894681676350e-02,-3.038462971182486275e-02,-3.182224022756527382e-02,-3.298407788490491377e-02,-3.391689290397273404e-02,-3.465486674567198888e-02,-3.522315107412084256e-02,-3.564040297222707820e-02,-3.592059494817798765e-02,-3.607430689474505625e-02,-3.610964989186489504e-02,-3.603292872593084895e-02,-3.584911878572623334e-02,-3.556221076223800570e-02,-3.517546089291302691e-02,-3.469157346680874776e-02,-3.411283456384900381e-02,-3.344121055358496852e-02,-3.267842103446974567e-02,-3.182599317124291949e-02,-3.088530245045162381e-02,-2.985760348943429510e-02,-2.874405354009892596e-02,-2.754573061220673413e-02,-2.626364762212784337e-02,-2.489876359614707352e-02,-2.345199268267855047e-02,-2.192421152687478586e-02,-2.031626541399098040e-02,-1.862897347977342938e-02,-1.686313320673984983e-02,-1.501952436673186300e-02,-1.309891252709274173e-02,-1.110205220613853100e-02,-9.029689740019639782e-03,-6.882565874707065670e-03,-4.661418338643956265e-03,-2.366983756231526639e-03
6.883173558264477077e-01,6.829201449855124562e-01,6.773879281928329998e-01,6.717164618790295583e-01,6.659013503966497716e-01,6.599380402801862111e-01,6.538218142628071661e-01,6.475477850293411830e-01,6.411108886820784392e-01,6.345058778929961729e-01,6.277273147132820252e-01,6.207695630087842753e-01,6.136267804887973742e-01,6.062929102958675154e-01,5.987616721271112885e-01,5.910265528633829035e-01,5.830807966930062758e-01,5.749173947322698819e-01,5.665290741666293428e-01,5.579082869643479103e-01,5.490471982472568957e-01,5.399376744375969928e-01,5.305712713278700754e-01,5.209392222283384388e-01,5.110324263092762553e-01,5.008414371335569992e-01,4.903564511076452526e-01,4.795672950743530838e-01,4.684634113961408941e-01,4.570338374500052536e-01,4.452671742297343860e-01,4.331515354215218494e-01,4.206744635275790900e-01,4.078227929967626064e-01,3.945824316138020205e-01,3.809380206303908389e-01,3.668724219921922214e-01,3.523659695652701096e-01,3.373954150332012514e-01,3.219325071884275857e-01,3.059421827400882199e-01,2.893804483661543969e-01,2.721922512175722897e-01,2.543100564593662183e-01,2.356546045916623755e-01,2.161405501823895625e-01,1.956913980738362868e-01,1.742698017095797303e-01,1.519288593418041122e-01,1.288831039871805029e-01,1.055791081768892858e-01,8.271801023841088285e-02,6.117207088730700071e-02,4.178490683704741415e-02,2.514084830914113666e-02,1.143561850425520859e-02,5.077840510835437016e-04,-8.024553760348634990e-03,-1.461750140001047762e-02,-1.970233832158764520e-02,-2.364010441952741487e-02,-2.671246253369947282e-02,-2.913021695146590651e-02,-3.104744874794196363e-02,-3.257540198865023495e-02,-3.379400037438444471e-02,-3.476066599420658820e-02,-3.551679382728067935e-02,-3.609239863456827069e-02,-3.650941161613263652e-02,-3.678400747535832266e-02,-3.692824545933894032e-02,-3.695122835049161059e-02,-3.685992345929020586e-02,-3.665974643872589589e-02,-3.635497824787875532e-02,-3.594906432533530316e-02,-3.544483027263786723e-02,-3.484463811133399480e-02,-3.415050006578775749e-02,-3.336416186742173495e-02,-3.248716410695273726e-02,-3.152088772162073282e-02,-3.046658798043747063e-02,-2.932542010621706774e-02,-2.809845879961232751e-02,-2.678671330437622927e-02,-2.539113920256885759e-02,-2.391264780313922395e-02,-2.235211375162294428e-02,-2.071038131754154854e-02,-1.898826969151343191e-02,-1.718657753328461241e-02,-1.530608694567057310e-02,-1.334756700101492888e-02,-1.131177691144697427e-02,-9.199468908947468215e-03,-7.011390847380635435e-03,-4.748288796847857478e-03,-2.410908944742269459e-03
6.934831280157304212e-01,6.881698829294442543e-01,6.827235891677478907e-01,6.771400639825462253e-01,6.714149754990064167e-01,6.655438372618160958e-01,6.595220025786029394e-01,6.533446586449063176e-01,6.470068204323045080e-01,6.405033243182876035e-01,6.338288214333664961e-01,6.269777706980723675e-01,6.199444315202025102e-01,6.127228561216069291e-01,6.053068814646329621e-01,5.976901207520608494e-01,5.898659544823563472e-01,5.818275210555279298e-01,5.735677069457738586e-01,5.650791364865772604e-01,5.563541613534257468e-01,5.473848498783440153e-01,5.381629763868067684e-01,5.286800108044418245e-01,5.189271088244911123e-01,5.088951029324146891e-01,4.985744945087350333e-01,4.879554470079519035e-01,4.770277797357708183e-01,4.657809608658626255e-01,4.542040968329271733e-01,4.422859128147706986e-01,4.300147152896618419e-01,4.173783221655956721e-01,4.043639382277761651e-01,3.909579432117338271e-01,3.771455465387628658e-01,3.629102472025353965e-01,3.482330214592841422e-01,3.330911495861405558e-01,3.174565958330106685e-01,3.012938917577698827e-01,2.845575776270612423e-01,2.671894927014127896e-01,2.491166808478196826e-01,2.302515596820810806e-01,2.104974919120803367e-01,1.897650679415294750e-01,1.680066433895410771e-01,1.452764237329580710e-01,1.218146965993525260e-01,9.813031935500454717e-02,7.501984741326943318e-02,5.345251069438772262e-02,3.432087267876540726e-02,1.818049894687339893e-02,5.137811270208052922e-03,-5.072145373088726705e-03,-1.291138760074342362e-02,-1.888073148856691044e-02,-2.342694847615900411e-02,-2.690885709724504665e-02,-2.959772233236154099e-02,-3.169163114247226798e-02,-3.333254517117750781e-02,-3.462132331875635016e-02,-3.562946562124637284e-02,-3.640776558498403509e-02,-3.699248918469071751e-02,-3.740971738714213290e-02,-3.767837589810991983e-02,-3.781234466309908726e-02,-3.782192823909198698e-02,-3.771488371238805593e-02,-3.749714219795424741e-02,-3.717331759197119168e-02,-3.674706705831590203e-02,-3.622134773410316810e-02,-3.559860045853617538e-02,-3.488088195265094671e-02,-3.406996042818521281e-02,-3.316738514745500022e-02,-3.217453736102592055e-02,-3.109266788866821285e-02,-2.992292509178435395e-02,-2.866637591477401437e-02,-2.732402191351765430e-02,-2.589681164841450139e-02,-2.438565043268657584e-02,-2.279140814924340147e-02,-2.111492564977409531e-02,-1.935702010579915672e-02,-1.751848957745778118e-02,-1.560011699068674686e-02,-1.360267365908075093e-02,-1.152692244748702508e-02,-9.373620645940092255e-03,-7.143522600946442154e-03,-4.837382143789490177e-03,-2.455954831348904424e-03
6.985886577665809671e-01,6.933581566688660214e-01,6.879965164872301475e-01,6.824996118759032449e-01,6.768631709525918527e-01,6.710827700901977888e-01,6.651538285428471031e-01,6.590716028957481765e-01,6.528311813259959351e-01,6.464274776583842641e-01,6.398552251972523530e-01,6.331089703119650025e-01,6.261830657506757269e-01,6.190716636544904006e-01,6.117687082430374179e-01,6.042679281435925365e-01,5.965628283404522669e-01,5.886466817310329613e-01,5.805125202918952620e-01,5.721531258841887624e-01,5.635610207660465276e-01,5.547284579316621445e-01,5.456474114643248274e-01,5.363095671726283431e-01,5.267063138701828517e-01,5.168287357469343313e-01,5.066676063392734353e-01,4.962133845922699349e-01,4.854562133465704088e-01,4.743859201577341200e-01,4.629920194904525999e-01,4.512637137674567755e-01,4.391898881360716267e-01,4.267590896723235661e-01,4.139594754877840010e-01,4.007787051774268638e-01,3.872037406207073928e-01,3.732204999630354125e-01,3.588132930183184355e-01,3.439639442368936373e-01,3.286504916682183586e-01,3.128453465276622714e-01,2.965128289482906188e-01,2.796061011544387354e-01,2.620637735353283926e-01,2.438069931096787657e-01,2.247388513825818723e-01,2.047497532719007030e-01,1.837351347739584195e-01,1.616349359489633319e-01,1.385042915723228019e-01,1.146139514757741340e-01,9.054674781355934177e-02,6.721006533718643094e-02,4.567845611083273805e-02,2.688462836994724020e-02,1.133285896770181225e-02,-9.809417005861779774e-04,-1.043420702455366729e-02,-1.756642391399149128e-02,-2.291528891003231233e-02,-2.693527274510027630e-02,-2.997733828998950037e-02,-3.229898632238978329e-02,-3.408388395846254082e-02,-3.546119544532548573e-02,-3.652127487315393051e-02,-3.732734808906788132e-02,-3.792383625206393466e-02,-3.834215538577073756e-02,-3.860471514593316611e-02,-3.872766606069047435e-02,-3.872278782854583767e-02,-3.859879091769317927e-02,-3.836221750296400779e-02,-3.801806810811582393e-02,-3.757023971566873788e-02,-3.702183367556022286e-02,-3.637537324413298023e-02,-3.563295808694259825e-02,-3.479637460336496013e-02,-3.386717515453135929e-02,-3.284673531692924864e-02,-3.173629555435164562e-02,-3.053699180780199834e-02,-2.924987818266899103e-02,-2.787594398675215593e-02,-2.641612672047520538e-02,-2.487132215915018735e-02,-2.324239233938037857e-02,-2.153017202823939713e-02,-1.973547408716151350e-02,-1.785909402325820683e-02,-1.590181393546761385e-02,-1.386440600185624011e-02,-1.174763561057005565e-02,-9.552264199689863150e-03,-7.279051897934126283e-03,-4.928759877687731092e-03,-2.502152627282830388e-03
7.036345500977492229e-01,6.984856081075725420e-01,6.932073920153378754e-01,6.877958307563116769e-01,6.822467089835955179e-01,6.765556620649034736e-01,6.707181709470506625e-01,6.647295568829933998e-01,6.585849760142190590e-01,6.522794137986316354e-01,6.458076792711475722e-01,6.391643991208202369e-01,6.323440115646306037e-01,6.253407599948217488e-01,6.181486863736180837e-01,6.107616243479595530e-01,6.031731920578655703e-01,5.953767846172387523e-01,5.873655662571450886e-01,5.791324621414598584e-01,5.706701498964973363e-01,5.619710509432571666e-01,5.530273217870775859e-01,5.438308455076481529e-01,5.343732238037834925e-01,5.246457700788017542e-01,5.146395041933484737e-01,5.043451496383430932e-01,4.937531339457734703e-01,4.828535930791517661e-01,4.716363801983588511e-01,4.600910783727568676e-01,4.482070152210482217e-01,4.359732746594969788e-01,4.233786963635570721e-01,4.104118464578879744e-01,3.970609324869587287e-01,3.833136210134165944e-01,3.691566966145929385e-01,3.545754767036934929e-01,3.395528692330269660e-01,3.240679349400290565e-01,3.080938035650691020e-01,2.915948172482824008e-01,2.745228788835310518e-01,2.568132542303219745e-01,2.383806724150809297e-01,2.191177620447783692e-01,1.989000408193186686e-01,1.776051486602625018e-01,1.551580832362610129e-01,1.316147537101792775e-01,1.072822830255602267e-01,8.283183599425195109e-02,5.929944201924869374e-02,3.787205001491819600e-02,1.950816324158381743e-02,4.633134568412098329e-03,-6.889237179426125311e-03,-1.555456026124253655e-02,-2.197368429561197267e-02,-2.671148173957776234e-02,-3.022190141281703990e-02,-3.284271326650424483e-02,-3.481477541727709402e-02,-3.630606829251602913e-02,-3.743259923979572884e-02,-3.827430793547403898e-02,-3.888642528664931763e-02,-3.930733249428186582e-02,-3.956391705827505545e-02,-3.967520172088008501e-02,-3.965480206938080954e-02,-3.951259519656735719e-02,-3.925585755092017570e-02,-3.889004482790370254e-02,-3.841932945388279452e-02,-3.784697306733968147e-02,-3.717558606664361776e-02,-3.640730943921569041e-02,-3.554394282883797940e-02,-3.458703523695172422e-02,-3.353794964435286019e-02,-3.239790936461907356e-02,-3.116803156178768464e-02,-2.984935172630708705e-02,-2.844284176818433207e-02,-2.694942359567478740e-02,-2.536997949470252284e-02,-2.370536023558752342e-02,-2.195639155977775758e-02,-2.012387950573622797e-02,-1.820861489620410195e-02,-1.621137721206004217e-02,-1.413293800926391716e-02,-1.197406398671980315e-02,-9.735519779036784505e-03,-7.418070475104517059e-03,-5.022484226839568633e-03,-2.549533989211416000e-03
7.086213772743297223e-01,7.035528439724110239e-01,6.983568598303722119e-01,6.930294052337211408e-01,6.875663182311826382e-01,6.819632896970622138e-01,6.762158583905415465e-01,6.703194059120205495e-01,6.642691515550972481e-01,6.580601470507732031e-01,6.516872711979231347e-01,6.451452243708670764e-01,6.384285228912875976e-01,6.315314932477227305e-01,6.244482661418728764e-01,6.171727703375691210e-01,6.096987262862969548e-01,6.020196395037819004e-01,5.941287936775576650e-01,5.860192434976649878e-01,5.776838072252226119e-01,5.691150590506659501e-01,5.603053213497282137e-01,5.512466570263223620e-01,5.419308622424907629e-01,5.323494599805842498e-01,5.224936950612111275e-01,5.123545314450244081e-01,5.019226528538283105e-01,4.911884679112514251e-01,4.801421210392056160e-01,4.687735101099630430e-01,4.570723111140673200e-01,4.450280085105795536e-01,4.326299269699250827e-01,4.198672551978829270e-01,4.067290445286046441e-01,3.932041528977094358e-01,3.792810874858165704e-01,3.649476757993797560e-01,3.501904650186528078e-01,3.349937146287080836e-01,3.193378127168133851e-01,3.031969236936371548e-01,2.865356893263595328e-01,2.693049056225639282e-01,2.514363836031063282e-01,2.328378618919171306e-01,2.133902166781020959e-01,1.929518431238135268e-01,1.713794696833614850e-01,1.485801419633676623e-01,1.246104582383534415e-01,9.982140477815920621e-02,7.499016649405079726e-02,5.130176022985118156e-02,3.006004286840990858e-02,1.222778564791298164e-02,-1.881259100369011422e-03,-1.255586914779052189e-02,-2.041108494951189567e-02,-2.611939591333811705e-02,-3.026165143926075676e-02,-3.328302521770856726e-02,-3.550329024804073363e-02,-3.714436914174507054e-02,-3.835774572251370029e-02,-3.924621899589893215e-02,-3.987959567276665174e-02,-4.030550260564572107e-02,-4.055667512492268367e-02,-4.065582539126906536e-02,-4.061888808092134484e-02,-4.045718888276837732e-02,-4.017889961107945496e-02,-3.979001994368169814e-02,-3.929504367860139902e-02,-3.869741356605045646e-02,-3.799983359554158502e-02,-3.720448459874563241e-02,-3.631317390033693415e-02,-3.532743974759097738e-02,-3.424862459262022207e-02,-3.307792683887279817e-02,-3.181643765127826345e-02,-3.046516738203466912e-02,-2.902506476372659211e-02,-2.749703105809541553e-02,-2.588193068267292257e-02,-2.418059937492979955e-02,-2.239385063121102776e-02,-2.052248093251906463e-02,-1.856727411155501689e-02,-1.652900510504776155e-02,-1.440844325810061027e-02,-1.220635529335653210e-02,-9.923508012780352452e-03,-7.560670776512583638e-03,-5.118618019438020764e-03,-2.598130939560067479e-03
