5.000000000000000278e-02,9.000000000000000222e-01,4.999999999999993339e-02,-5.519726927648965110e-06
5.000000000000000278e-02,9.500000000000000666e-01,-1.110223024625156540e-16,6.567768347292483534e-06
1.000000000000000056e-01,0.000000000000000000e+00,9.000000000000000222e-01,-1.882446516285808669e-03
1.000000000000000056e-01,5.000000000000000278e-02,8.499999999999999778e-01,-2.969748917283139555e-03
1.000000000000000056e-01,1.000000000000000056e-01,8.000000000000000444e-01,7.040538899769813175e-03
1.000000000000000056e-01,1.500000000000000222e-01,7.500000000000000000e-01,3.498287902226229762e-02
1.000000000000000056e-01,2.000000000000000111e-01,6.999999999999999556e-01,8.796755817853858794e-02
1.000000000000000056e-01,2.500000000000000000e-01,6.500000000000000222e-01,1.601243801874732975e-01
1.000000000000000056e-01,3.000000000000000444e-01,5.999999999999999778e-01,1.673725413469620560e-01
1.000000000000000056e-01,3.500000000000000333e-01,5.500000000000000444e-01,2.392220873464033781e-01
1.000000000000000056e-01,4.000000000000000222e-01,5.000000000000000000e-01,3.469589463002694663e-01
1.000000000000000056e-01,4.500000000000000111e-01,4.500000000000000111e-01,4.249474644457711392e-01
1.000000000000000056e-01,5.000000000000000000e-01,4.000000000000000222e-01,3.927602978790509791e-01
1.000000000000000056e-01,5.500000000000000444e-01,3.499999999999999778e-01,3.747859865635923271e-02
1.000000000000000056e-01,6.000000000000000888e-01,2.999999999999999334e-01,8.109463830007246007e-03
1.000000000000000056e-01,6.500000000000000222e-01,2.500000000000000000e-01,2.712053016945141764e-03
1.000000000000000056e-01,7.000000000000000666e-01,1.999999999999999556e-01,1.080394371577176726e-03
1.000000000000000056e-01,7.500000000000000000e-01,1.500000000000000222e-01,4.346085163537488313e-04
1.000000000000000056e-01,8.000000000000000444e-01,9.999999999999997780e-02,1.438447456652050245e-04
1.000000000000000056e-01,8.500000000000000888e-01,4.999999999999993339e-02,3.356291936314833598e-05
1.000000000000000056e-01,9.000000000000000222e-01,0.000000000000000000e+00,3.603418876410168122e-05
1.500000000000000222e-01,0.000000000000000000e+00,8.499999999999999778e-01,-4.288093603381143426e-03
1.500000000000000222e-01,5.000000000000000278e-02,7.999999999999999334e-01,-6.251747478489416698e-03
1.500000000000000222e-01,1.000000000000000056e-01,7.500000000000000000e-01,3.498287902223842782e-02
1.500000000000000222e-01,1.500000000000000222e-01,6.999999999999999556e-01,1.942833283103336528e-01
1.500000000000000222e-01,2.000000000000000111e-01,6.499999999999999112e-01,6.897958857824554313e-01
1.500000000000000222e-01,2.500000000000000000e-01,5.999999999999999778e-01,8.603876193886762502e-01
1.500000000000000222e-01,3.000000000000000444e-01,5.499999999999999334e-01,9.022692286095166381e-01
1.500000000000000222e-01,3.500000000000000333e-01,4.999999999999999445e-01,8.945116764665176357e-01
1.500000000000000222e-01,4.000000000000000222e-01,4.499999999999999556e-01,8.113926003485659733e-01
1.500000000000000222e-01,4.500000000000000111e-01,3.999999999999999667e-01,6.892120215132752081e-01
1.500000000000000222e-01,5.000000000000000000e-01,3.499999999999999778e-01,5.997675672903479693e-01
1.500000000000000222e-01,5.500000000000000444e-01,2.999999999999999334e-01,2.517303951758739777e-01
1.500000000000000222e-01,6.000000000000000888e-01,2.499999999999998890e-01,3.482501854130479191e-02
1.500000000000000222e-01,6.500000000000000222e-01,1.999999999999999556e-01,8.453074417633937507e-03
1.500000000000000222e-01,7.000000000000000666e-01,1.499999999999999112e-01,2.654452673946114914e-03
1.500000000000000222e-01,7.500000000000000000e-01,9.999999999999997780e-02,8.001408363856088489e-04
1.500000000000000222e-01,8.000000000000000444e-01,4.999999999999993339e-02,1.811076747781021137e-04
1.500000000000000222e-01,8.500000000000000888e-01,-1.110223024625156540e-16,1.092565176534445901e-04
2.000000000000000111e-01,0.000000000000000000e+00,8.000000000000000444e-01,-8.158622036250277876e-03
2.000000000000000111e-01,5.000000000000000278e-02,7.500000000000000000e-01,-1.372266437583753718e-02
2.000000000000000111e-01,1.000000000000000056e-01,7.000000000000000666e-01,8.796755817853428583e-02
2.000000000000000111e-01,1.500000000000000222e-01,6.500000000000000222e-01,6.897958857826950174e-01
2.000000000000000111e-01,2.000000000000000111e-01,6.000000000000000888e-01,8.762269856540956248e-01
2.000000000000000111e-01,2.500000000000000000e-01,5.500000000000000444e-01,9.155593664900725237e-01
2.000000000000000111e-01,3.000000000000000444e-01,5.000000000000000000e-01,9.261152602699131986e-01
2.000000000000000111e-01,3.500000000000000333e-01,4.500000000000000111e-01,9.213129657945673401e-01
2.000000000000000111e-01,4.000000000000000222e-01,4.000000000000000222e-01,8.876809325034575870e-01
2.000000000000000111e-01,4.500000000000000111e-01,3.500000000000000333e-01,7.988450914381043377e-01
2.000000000000000111e-01,5.000000000000000000e-01,3.000000000000000444e-01,6.690963744389827328e-01
2.000000000000000111e-01,5.500000000000000444e-01,2.500000000000000000e-01,3.060852044407290640e-01
2.000000000000000111e-01,6.000000000000000888e-01,1.999999999999999556e-01,4.547209047857743436e-02
2.000000000000000111e-01,6.500000000000000222e-01,1.500000000000000222e-01,1.024248093370388676e-02
2.000000000000000111e-01,7.000000000000000666e-01,9.999999999999997780e-02,2.677809895540749375e-03
2.000000000000000111e-01,7.500000000000000000e-01,5.000000000000004441e-02,5.551198287476165078e-04
2.000000000000000111e-01,8.000000000000000444e-01,0.000000000000000000e+00,2.593420653744148911e-04
2.500000000000000000e-01,0.000000000000000000e+00,7.500000000000000000e-01,-1.353715987774722906e-02
2.500000000000000000e-01,5.000000000000000278e-02,6.999999999999999556e-01,-2.897751877702162832e-02
2.500000000000000000e-01,1.000000000000000056e-01,6.500000000000000222e-01,1.601243801871780059e-01
2.500000000000000000e-01,1.500000000000000222e-01,5.999999999999999778e-01,8.603876193887030066e-01
2.500000000000000000e-01,2.000000000000000111e-01,5.500000000000000444e-01,9.155593664900752993e-01
2.500000000000000000e-01,2.500000000000000000e-01,5.000000000000000000e-01,9.299675755069638505e-01
2.500000000000000000e-01,3.000000000000000444e-01,4.499999999999999556e-01,9.329590679365189487e-01
2.500000000000000000e-01,3.500000000000000333e-01,3.999999999999999667e-01,9.273735360857841004e-01
2.500000000000000000e-01,4.000000000000000222e-01,3.499999999999999778e-01,9.012328549690863388e-01
2.500000000000000000e-01,4.500000000000000111e-01,2.999999999999999889e-01,8.220325342666715551e-01
2.500000000000000000e-01,5.000000000000000000e-01,2.500000000000000000e-01,6.441544022666809699e-01
2.500000000000000000e-01,5.500000000000000444e-01,1.999999999999999556e-01,2.128935099363386541e-01
2.500000000000000000e-01,6.000000000000000888e-01,1.499999999999999112e-01,3.507305561009933098e-02
2.500000000000000000e-01,6.500000000000000222e-01,9.999999999999997780e-02,7.558200055856362232e-03
2.500000000000000000e-01,7.000000000000000666e-01,4.999999999999993339e-02,1.391265655494431340e-03
2.500000000000000000e-01,7.500000000000000000e-01,0.000000000000000000e+00,5.317081599226326305e-04
3.000000000000000444e-01,0.000000000000000000e+00,6.999999999999999556e-01,-1.994979047836392683e-02
3.000000000000000444e-01,5.000000000000000278e-02,6.499999999999999112e-01,-5.348345174177869532e-02
3.000000000000000444e-01,1.000000000000000056e-01,5.999999999999999778e-01,1.673725413470074641e-01
3.000000000000000444e-01,1.500000000000000222e-01,5.499999999999999334e-01,9.022692286095246317e-01
3.000000000000000444e-01,2.000000000000000111e-01,4.999999999999999445e-01,9.261152602699151970e-01
3.000000000000000444e-01,2.500000000000000000e-01,4.499999999999999556e-01,9.329590679365161732e-01
3.000000000000000444e-01,3.000000000000000444e-01,3.999999999999999112e-01,9.329340161800587783e-01
3.000000000000000444e-01,3.500000000000000333e-01,3.499999999999999223e-01,9.246543710933796678e-01
3.000000000000000444e-01,4.000000000000000222e-01,2.999999999999999334e-01,8.927240674387163510e-01
3.000000000000000444e-01,4.500000000000000111e-01,2.499999999999999445e-01,7.868295732179866331e-01
3.000000000000000444e-01,5.000000000000000000e-01,1.999999999999999556e-01,4.724909426198812268e-01
3.000000000000000444e-01,5.500000000000000444e-01,1.499999999999999112e-01,1.022210634965832893e-01
3.000000000000000444e-01,6.000000000000000888e-01,9.999999999999986677e-02,1.903725744193955280e-02
3.000000000000000444e-01,6.500000000000000222e-01,4.999999999999993339e-02,3.095245853646094725e-03
3.000000000000000444e-01,7.000000000000000666e-01,-1.110223024625156540e-16,9.722872267937854220e-04
3.500000000000000333e-01,0.000000000000000000e+00,6.499999999999999112e-01,-2.602614157031380576e-02
3.500000000000000333e-01,5.000000000000000278e-02,5.999999999999998668e-01,-7.708254037527613456e-02
3.500000000000000333e-01,1.000000000000000056e-01,5.499999999999999334e-01,2.392220873462649333e-01
3.500000000000000333e-01,1.500000000000000222e-01,4.999999999999998890e-01,8.945116764665028697e-01
3.500000000000000333e-01,2.000000000000000111e-01,4.499999999999999001e-01,9.213129657945640094e-01
3.500000000000000333e-01,2.500000000000000000e-01,3.999999999999999112e-01,9.273735360857854326e-01
3.500000000000000333e-01,3.000000000000000444e-01,3.499999999999998668e-01,9.246543710933776694e-01
3.500000000000000333e-01,3.500000000000000333e-01,2.999999999999998779e-01,9.085338807340022083e-01
3.500000000000000333e-01,4.000000000000000222e-01,2.499999999999998890e-01,8.483706039391317733e-01
3.500000000000000333e-01,4.500000000000000111e-01,1.999999999999999001e-01,6.204655891680082025e-01
3.500000000000000333e-01,5.000000000000000000e-01,1.499999999999999112e-01,2.026571970403225897e-01
3.500000000000000333e-01,5.500000000000000444e-01,9.999999999999986677e-02,4.026460374072211856e-02
3.500000000000000333e-01,6.000000000000000888e-01,4.999999999999982236e-02,6.108930159211781175e-03
3.500000000000000333e-01,6.500000000000000222e-01,-1.110223024625156540e-16,1.591495786612563993e-03
4.000000000000000222e-01,0.000000000000000000e+00,5.999999999999999778e-01,-2.926375858418579085e-02
4.000000000000000222e-01,5.000000000000000278e-02,5.499999999999999334e-01,-8.230670553701094350e-02
4.000000000000000222e-01,1.000000000000000056e-01,5.000000000000000000e-01,3.469589463002983876e-01
4.000000000000000222e-01,1.500000000000000222e-01,4.499999999999999556e-01,8.113926003485513183e-01
4.000000000000000222e-01,2.000000000000000111e-01,3.999999999999999667e-01,8.876809325034624720e-01
4.000000000000000222e-01,2.500000000000000000e-01,3.499999999999999778e-01,9.012328549690901136e-01
4.000000000000000222e-01,3.000000000000000444e-01,2.999999999999999334e-01,8.927240674387216801e-01
4.000000000000000222e-01,3.500000000000000333e-01,2.499999999999999445e-01,8.483706039391312181e-01
4.000000000000000222e-01,4.000000000000000222e-01,1.999999999999999556e-01,6.678503538483500090e-01
4.000000000000000222e-01,4.500000000000000111e-01,1.499999999999999667e-01,2.693299333130701467e-01
4.000000000000000222e-01,5.000000000000000000e-01,9.999999999999997780e-02,6.464232143888089255e-02
4.000000000000000222e-01,5.500000000000000444e-01,4.999999999999993339e-02,1.019457808450289354e-02
4.000000000000000222e-01,6.000000000000000888e-01,-1.110223024625156540e-16,2.305352796922579238e-03
4.500000000000000111e-01,0.000000000000000000e+00,5.500000000000000444e-01,-2.659168550533098224e-02
4.500000000000000111e-01,5.000000000000000278e-02,5.000000000000000000e-01,-8.229619775586261010e-02
4.500000000000000111e-01,1.000000000000000056e-01,4.500000000000000666e-01,4.249474644457849615e-01
4.500000000000000111e-01,1.500000000000000222e-01,4.000000000000000222e-01,6.892120215132502281e-01
4.500000000000000111e-01,2.000000000000000111e-01,3.500000000000000333e-01,7.988450914381085566e-01
4.500000000000000111e-01,2.500000000000000000e-01,3.000000000000000444e-01,8.220325342666716661e-01
4.500000000000000111e-01,3.000000000000000444e-01,2.500000000000000000e-01,7.868295732179760860e-01
4.500000000000000111e-01,3.500000000000000333e-01,2.000000000000000111e-01,6.204655891680102009e-01
4.500000000000000111e-01,4.000000000000000222e-01,1.500000000000000222e-01,2.693299333130626527e-01
4.500000000000000111e-01,4.500000000000000111e-01,1.000000000000000333e-01,7.559185977953394864e-02
4.500000000000000111e-01,5.000000000000000000e-01,5.000000000000004441e-02,1.346642369095593997e-02
4.500000000000000111e-01,5.500000000000000444e-01,0.000000000000000000e+00,2.905623826847108983e-03
4.500000000000000111e-01,6.000000000000000888e-01,-5.000000000000004441e-02,1.420273431695509916e-02
5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,-1.714159956139520852e-02
5.000000000000000000e-01,5.000000000000000278e-02,4.500000000000000111e-01,-6.284948880517013392e-02
5.000000000000000000e-01,1.000000000000000056e-01,4.000000000000000222e-01,3.927602978789754840e-01
5.000000000000000000e-01,1.500000000000000222e-01,3.499999999999999778e-01,5.997675672903223232e-01
5.000000000000000000e-01,2.000000000000000111e-01,2.999999999999999889e-01,6.690963744389988310e-01
5.000000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e-01,6.441544022666793046e-01
5.000000000000000000e-01,3.000000000000000444e-01,1.999999999999999556e-01,4.724909426198795614e-01
5.000000000000000000e-01,3.500000000000000333e-01,1.499999999999999667e-01,2.026571970402921141e-01
5.000000000000000000e-01,4.000000000000000222e-01,9.999999999999997780e-02,6.464232143886708415e-02
5.000000000000000000e-01,4.500000000000000111e-01,4.999999999999998890e-02,1.346642369095816909e-02
5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,3.143736393977549642e-03
5.500000000000000444e-01,0.000000000000000000e+00,4.499999999999999556e-01,-6.198373453241201592e-03
5.500000000000000444e-01,5.000000000000000278e-02,3.999999999999999667e-01,-2.558061662709724612e-02
5.500000000000000444e-01,1.000000000000000056e-01,3.499999999999999778e-01,3.747859865634932397e-02
5.500000000000000444e-01,1.500000000000000222e-01,2.999999999999999334e-01,2.517303951758140812e-01
5.500000000000000444e-01,2.000000000000000111e-01,2.499999999999999445e-01,3.060852044407890160e-01
5.500000000000000444e-01,2.500000000000000000e-01,1.999999999999999556e-01,2.128935099364257788e-01
5.500000000000000444e-01,3.000000000000000444e-01,1.499999999999999112e-01,1.022210634965910470e-01
5.500000000000000444e-01,3.500000000000000333e-01,9.999999999999992228e-02,4.026460374073461551e-02
5.500000000000000444e-01,4.000000000000000222e-01,4.999999999999993339e-02,1.019457808450083443e-02
5.500000000000000444e-01,4.500000000000000111e-01,-5.551115123125782702e-17,2.905623826839222063e-03
6.000000000000000888e-01,0.000000000000000000e+00,3.999999999999999112e-01,-4.095783616265506050e-05
6.000000000000000888e-01,5.000000000000000278e-02,3.499999999999999223e-01,-7.698651841066654622e-03
6.000000000000000888e-01,1.000000000000000056e-01,2.999999999999999334e-01,8.109463830005294444e-03
6.000000000000000888e-01,1.500000000000000222e-01,2.499999999999998890e-01,3.482501854130434782e-02
6.000000000000000888e-01,2.000000000000000111e-01,1.999999999999999001e-01,4.547209047856817787e-02
6.000000000000000888e-01,2.500000000000000000e-01,1.499999999999999112e-01,3.507305561010856665e-02
6.000000000000000888e-01,3.000000000000000444e-01,9.999999999999986677e-02,1.903725744192765260e-02
6.000000000000000888e-01,3.500000000000000333e-01,4.999999999999987788e-02,6.108930159214948780e-03
6.000000000000000888e-01,4.000000000000000222e-01,-1.110223024625156540e-16,2.305352796923659971e-03
6.500000000000000222e-01,0.000000000000000000e+00,3.499999999999999778e-01,1.558835028963949246e-03
6.500000000000000222e-01,5.000000000000000278e-02,2.999999999999999889e-01,-2.104595266977191126e-03
6.500000000000000222e-01,1.000000000000000056e-01,2.499999999999999722e-01,2.712053016950809105e-03
6.500000000000000222e-01,1.500000000000000222e-01,1.999999999999999556e-01,8.453074417644867999e-03
6.500000000000000222e-01,2.000000000000000111e-01,1.499999999999999667e-01,1.024248093370390932e-02
6.500000000000000222e-01,2.500000000000000000e-01,9.999999999999997780e-02,7.558200055853165136e-03
6.500000000000000222e-01,3.000000000000000444e-01,4.999999999999993339e-02,3.095245853645775536e-03
6.500000000000000222e-01,3.500000000000000333e-01,-5.551115123125782702e-17,1.591495786619065954e-03
7.000000000000000666e-01,0.000000000000000000e+00,2.999999999999999334e-01,1.319675196404272374e-03
7.000000000000000666e-01,5.000000000000000278e-02,2.499999999999999445e-01,-5.262972243222709427e-04
7.000000000000000666e-01,1.000000000000000056e-01,1.999999999999999278e-01,1.080394371573437096e-03
7.000000000000000666e-01,1.500000000000000222e-01,1.499999999999999112e-01,2.654452673945137398e-03
7.000000000000000666e-01,2.000000000000000111e-01,9.999999999999992228e-02,2.677809895539584942e-03
7.000000000000000666e-01,2.500000000000000000e-01,4.999999999999993339e-02,1.391265655492772944e-03
7.000000000000000666e-01,3.000000000000000444e-01,-1.110223024625156540e-16,9.722872267919472657e-04
7.500000000000000000e-01,0.000000000000000000e+00,2.500000000000000000e-01,7.733654048590330506e-04
7.500000000000000000e-01,5.000000000000000278e-02,2.000000000000000111e-01,-1.150757089828210924e-04
7.500000000000000000e-01,1.000000000000000056e-01,1.499999999999999944e-01,4.346085163543691576e-04
7.500000000000000000e-01,1.500000000000000222e-01,9.999999999999997780e-02,8.001408363750488282e-04
7.500000000000000000e-01,2.000000000000000111e-01,4.999999999999998890e-02,5.551198287506523823e-04
7.500000000000000000e-01,2.500000000000000000e-01,0.000000000000000000e+00,5.317081599224676150e-04
8.000000000000000444e-01,0.000000000000000000e+00,1.999999999999999556e-01,3.708323362191459790e-04
8.000000000000000444e-01,5.000000000000000278e-02,1.499999999999999667e-01,-2.632352314784039459e-05
8.000000000000000444e-01,1.000000000000000056e-01,9.999999999999995004e-02,1.438447456662418742e-04
8.000000000000000444e-01,1.500000000000000222e-01,4.999999999999993339e-02,1.811076747720482270e-04
8.000000000000000444e-01,2.000000000000000111e-01,-5.551115123125782702e-17,2.593420653814184577e-04
8.500000000000000888e-01,0.000000000000000000e+00,1.499999999999999112e-01,1.475224039490895928e-04
8.500000000000000888e-01,5.000000000000000278e-02,9.999999999999990841e-02,-1.222317358927927093e-05
8.500000000000000888e-01,1.000000000000000056e-01,4.999999999999990563e-02,3.356291936370443005e-05
8.500000000000000888e-01,1.500000000000000222e-01,-1.110223024625156540e-16,1.092565176512026227e-04
9.000000000000000222e-01,0.000000000000000000e+00,9.999999999999997780e-02,4.472801621175543800e-05
9.000000000000000222e-01,5.000000000000000278e-02,4.999999999999997502e-02,-5.519726928872798123e-06
9.000000000000000222e-01,1.000000000000000056e-01,-2.775557561562891351e-17,3.603418876076840328e-05
9.500000000000000666e-01,0.000000000000000000e+00,4.999999999999993339e-02,7.251378455836722888e-06
9.500000000000000666e-01,5.000000000000000278e-02,-6.938893903907228378e-17,6.567768343157231416e-06
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.154032162268349623e-09
